"","topic","language","term","platform","done"
"6880","Tropical depression henri","pt","Depressão tropical Henri","youtube","False"
"6881","Tropical depression henri","pt","Depressão tropical Henri","dailymotion","False"
"6882","Tropical depression henri","ur","اشنکٹبندیی ڈپریشن ہینری۔","youtube","False"
"6883","Tropical depression henri","ur","اشنکٹبندیی ڈپریشن ہینری۔","dailymotion","False"
"6884","Tropical depression henri","de","Tropische Depression Henri","youtube","False"
"6885","Tropical depression henri","de","Tropische Depression Henri","dailymotion","False"
"6886","Tropical depression henri","jp","熱帯低気圧アンリ","youtube","False"
"6887","Tropical depression henri","jp","熱帯低気圧アンリ","dailymotion","False"
"6888","Tropical depression henri","id","Depresi tropis henri","youtube","False"
"6889","Tropical depression henri","id","Depresi tropis henri","dailymotion","False"
"6890","Prepare tropical nicolas","en","Prepare tropical nicolas","youtube","False"
"6891","Prepare tropical nicolas","en","Prepare tropical nicolas","dailymotion","False"
"6892","Prepare tropical nicolas","zh-cn","准备热带尼古拉斯","youtube","False"
"6893","Prepare tropical nicolas","zh-cn","准备热带尼古拉斯","dailymotion","False"
"6894","Prepare tropical nicolas","hi","उष्णकटिबंधीय निकोलस तैयार करें","youtube","False"
"6895","Prepare tropical nicolas","hi","उष्णकटिबंधीय निकोलस तैयार करें","dailymotion","False"
"6896","Prepare tropical nicolas","es","Prepara nicolas tropical","youtube","False"
"6897","Prepare tropical nicolas","es","Prepara nicolas tropical","dailymotion","False"
"6898","Prepare tropical nicolas","ar","تحضير نيكولا الاستوائية","youtube","False"
"6899","Prepare tropical nicolas","ar","تحضير نيكولا الاستوائية","dailymotion","False"
"6900","Prepare tropical nicolas","bn","ক্রান্তীয় নিকোলাস প্রস্তুত করুন","youtube","False"
"6901","Prepare tropical nicolas","bn","ক্রান্তীয় নিকোলাস প্রস্তুত করুন","dailymotion","False"
"6902","Prepare tropical nicolas","fr","Préparer des nicolas tropicaux","youtube","False"
"6903","Prepare tropical nicolas","fr","Préparer des nicolas tropicaux","dailymotion","False"
"6904","Prepare tropical nicolas","ru","Приготовьте тропический никола","youtube","False"
"6905","Prepare tropical nicolas","ru","Приготовьте тропический никола","dailymotion","False"
"6906","Prepare tropical nicolas","pt","Prepare nicolas tropicais","youtube","False"
"6907","Prepare tropical nicolas","pt","Prepare nicolas tropicais","dailymotion","False"
"6908","Prepare tropical nicolas","ur","اشنکٹبندیی نکولس تیار کریں۔","youtube","False"
"6909","Prepare tropical nicolas","ur","اشنکٹبندیی نکولس تیار کریں۔","dailymotion","False"
"6910","Prepare tropical nicolas","de","Bereiten Sie tropische Nicolas vor","youtube","False"
"6911","Prepare tropical nicolas","de","Bereiten Sie tropische Nicolas vor","dailymotion","False"
"6912","Prepare tropical nicolas","jp","熱帯のニコラを準備する","youtube","False"
"6913","Prepare tropical nicolas","jp","熱帯のニコラを準備する","dailymotion","False"
"6914","Prepare tropical nicolas","id","Siapkan nicolas tropis","youtube","False"
"6915","Prepare tropical nicolas","id","Siapkan nicolas tropis","dailymotion","False"
"6916","Taliban bagram air base","en","Taliban bagram air base","youtube","False"
"6917","Taliban bagram air base","en","Taliban bagram air base","dailymotion","False"
"6918","Taliban bagram air base","zh-cn","塔利班巴格拉姆空军基地","youtube","False"
"6919","Taliban bagram air base","zh-cn","塔利班巴格拉姆空军基地","dailymotion","False"
"6920","Taliban bagram air base","hi","तालिबान बगराम हवाई अड्डा","youtube","False"
"6921","Taliban bagram air base","hi","तालिबान बगराम हवाई अड्डा","dailymotion","False"
"6922","Taliban bagram air base","es","Base aérea de los talibanes en bagram","youtube","False"
"6923","Taliban bagram air base","es","Base aérea de los talibanes en bagram","dailymotion","False"
"6924","Taliban bagram air base","ar","قاعدة طالبان الجوية باجرام","youtube","False"
"6925","Taliban bagram air base","ar","قاعدة طالبان الجوية باجرام","dailymotion","False"
"6926","Taliban bagram air base","bn","তালেবান বাগ্রাম বিমানঘাঁটি","youtube","False"
"6927","Taliban bagram air base","bn","তালেবান বাগ্রাম বিমানঘাঁটি","dailymotion","False"
"6928","Taliban bagram air base","fr","Base aérienne des talibans de Bagram","youtube","False"
"6929","Taliban bagram air base","fr","Base aérienne des talibans de Bagram","dailymotion","False"
"6930","Taliban bagram air base","ru","Авиабаза талибов баграм","youtube","False"
"6931","Taliban bagram air base","ru","Авиабаза талибов баграм","dailymotion","False"
"6932","Taliban bagram air base","pt","Base aérea de bagram do Talibã","youtube","False"
"6933","Taliban bagram air base","pt","Base aérea de bagram do Talibã","dailymotion","False"
"6934","Taliban bagram air base","ur","طالبان بگرام ایئر بیس","youtube","False"
"6935","Taliban bagram air base","ur","طالبان بگرام ایئر بیس","dailymotion","False"
"6936","Taliban bagram air base","de","Bagram-Luftwaffenstützpunkt der Taliban","youtube","False"
"6937","Taliban bagram air base","de","Bagram-Luftwaffenstützpunkt der Taliban","dailymotion","False"
"6938","Taliban bagram air base","jp","タリバンバグラム空軍基地","youtube","False"
"6939","Taliban bagram air base","jp","タリバンバグラム空軍基地","dailymotion","False"
"6940","Taliban bagram air base","id","Pangkalan Udara Bagram Taliban","youtube","False"
"6941","Taliban bagram air base","id","Pangkalan Udara Bagram Taliban","dailymotion","False"
"6942","Collapse surfside florida","en","Collapse surfside florida","youtube","False"
"6943","Collapse surfside florida","en","Collapse surfside florida","dailymotion","False"
"6944","Collapse surfside florida","zh-cn","折叠冲浪佛罗里达州","youtube","False"
"6945","Collapse surfside florida","zh-cn","折叠冲浪佛罗里达州","dailymotion","False"
"6946","Collapse surfside florida","hi","सर्फ़साइड फ़्लोरिडा को संक्षिप्त करें","youtube","False"
"6947","Collapse surfside florida","hi","सर्फ़साइड फ़्लोरिडा को संक्षिप्त करें","dailymotion","False"
"6948","Collapse surfside florida","es","Colapsar surfside florida","youtube","False"
"6949","Collapse surfside florida","es","Colapsar surfside florida","dailymotion","False"
"6950","Collapse surfside florida","ar","انهيار أمواج فلوريدا","youtube","False"
"6951","Collapse surfside florida","ar","انهيار أمواج فلوريدا","dailymotion","False"
"6952","Collapse surfside florida","bn","সার্ফাইড ফ্লোরিডাকে সঙ্কুচিত করুন","youtube","False"
"6953","Collapse surfside florida","bn","সার্ফাইড ফ্লোরিডাকে সঙ্কুচিত করুন","dailymotion","False"
"6954","Collapse surfside florida","fr","Effondrement surfside floride","youtube","False"
"6955","Collapse surfside florida","fr","Effondrement surfside floride","dailymotion","False"
"6956","Collapse surfside florida","ru","Свернуть серфсайд Флорида","youtube","False"
"6957","Collapse surfside florida","ru","Свернуть серфсайд Флорида","dailymotion","False"
"6958","Collapse surfside florida","pt","Colapso surfside florida","youtube","False"
"6959","Collapse surfside florida","pt","Colapso surfside florida","dailymotion","False"
"6960","Collapse surfside florida","ur","فلوریڈا کے سرفسائیڈ کو سکیڑیں۔","youtube","False"
"6961","Collapse surfside florida","ur","فلوریڈا کے سرفسائیڈ کو سکیڑیں۔","dailymotion","False"
"6962","Collapse surfside florida","de","Surfside florida einklappen","youtube","False"
"6963","Collapse surfside florida","de","Surfside florida einklappen","dailymotion","False"
"6964","Collapse surfside florida","jp","フロリダ州サーフサイドを崩壊","youtube","False"
"6965","Collapse surfside florida","jp","フロリダ州サーフサイドを崩壊","dailymotion","False"
"6966","Collapse surfside florida","id","Runtuh di tepi selancar florida","youtube","False"
"6967","Collapse surfside florida","id","Runtuh di tepi selancar florida","dailymotion","False"
"6968","Branson in space","en","Branson in space","youtube","False"
"6969","Branson in space","en","Branson in space","dailymotion","False"
"6970","Branson in space","zh-cn","布兰森在太空","youtube","False"
"6971","Branson in space","zh-cn","布兰森在太空","dailymotion","False"
"6972","Branson in space","hi","अंतरिक्ष में ब्रैनसन","youtube","False"
"6973","Branson in space","hi","अंतरिक्ष में ब्रैनसन","dailymotion","False"
"6974","Branson in space","es","Branson en el espacio","youtube","False"
"6975","Branson in space","es","Branson en el espacio","dailymotion","False"
"6976","Branson in space","ar","برانسون في الفضاء","youtube","False"
"6977","Branson in space","ar","برانسون في الفضاء","dailymotion","False"
"6978","Branson in space","bn","মহাকাশে ব্র্যানসন","youtube","False"
"6979","Branson in space","bn","মহাকাশে ব্র্যানসন","dailymotion","False"
"6980","Branson in space","fr","Branson dans l'espace","youtube","False"
"6981","Branson in space","fr","Branson dans l'espace","dailymotion","False"
"6982","Branson in space","ru","Брэнсон в космосе","youtube","False"
"6983","Branson in space","ru","Брэнсон в космосе","dailymotion","False"
"6984","Branson in space","pt","Branson no espaço","youtube","False"
"6985","Branson in space","pt","Branson no espaço","dailymotion","False"
"6986","Branson in space","ur","خلا میں برینسن۔","youtube","False"
"6987","Branson in space","ur","خلا میں برینسن۔","dailymotion","False"
"6988","Branson in space","de","Branson im Weltraum","youtube","False"
"6989","Branson in space","de","Branson im Weltraum","dailymotion","False"
"6990","Branson in space","jp","宇宙のブランソン","youtube","False"
"6991","Branson in space","jp","宇宙のブランソン","dailymotion","False"
"6992","Branson in space","id","Branson di luar angkasa","youtube","False"
"6993","Branson in space","id","Branson di luar angkasa","dailymotion","False"
"6994","Fly invasion Jamaica","en","Fly invasion Jamaica","youtube","False"
"6995","Fly invasion Jamaica","en","Fly invasion Jamaica","dailymotion","False"
"6996","Fly invasion Jamaica","zh-cn","苍蝇入侵牙买加","youtube","False"
"6997","Fly invasion Jamaica","zh-cn","苍蝇入侵牙买加","dailymotion","False"
