"","topic","language","term","platform","done"
"5107","Fraser island renamed K’gari","bn","ফ্রেজার দ্বীপের নামকরণ করা হয়েছে কে’গারি","dailymotion","False"
"5108","Fraser island renamed K’gari","fr","L'île Fraser rebaptisée K'gari","youtube","False"
"5109","Fraser island renamed K’gari","fr","L'île Fraser rebaptisée K'gari","dailymotion","False"
"5110","Fraser island renamed K’gari","ru","Остров Фрейзер переименован в Кгари.","youtube","False"
"5111","Fraser island renamed K’gari","ru","Остров Фрейзер переименован в Кгари.","dailymotion","False"
"5112","Fraser island renamed K’gari","pt","Ilha Fraser renomeada K’gari","youtube","False"
"5113","Fraser island renamed K’gari","pt","Ilha Fraser renomeada K’gari","dailymotion","False"
"5114","Fraser island renamed K’gari","ur","فریزر جزیرے کا نام کاگری رکھا گیا۔","youtube","False"
"5115","Fraser island renamed K’gari","ur","فریزر جزیرے کا نام کاگری رکھا گیا۔","dailymotion","False"
"5116","Fraser island renamed K’gari","de","Fraser Island in K’gari . umbenannt","youtube","False"
"5117","Fraser island renamed K’gari","de","Fraser Island in K’gari . umbenannt","dailymotion","False"
"5118","Fraser island renamed K’gari","jp","フレーザー島はK’gariに改名","youtube","False"
"5119","Fraser island renamed K’gari","jp","フレーザー島はK’gariに改名","dailymotion","False"
"5120","Fraser island renamed K’gari","id","Pulau Fraser berganti nama menjadi K'gari","youtube","False"
"5121","Fraser island renamed K’gari","id","Pulau Fraser berganti nama menjadi K'gari","dailymotion","False"
"5122","Brazil Indigenous land rights","en","Brazil Indigenous land rights","youtube","False"
"5123","Brazil Indigenous land rights","en","Brazil Indigenous land rights","dailymotion","False"
"5124","Brazil Indigenous land rights","zh-cn","巴西土著土地权","youtube","False"
"5125","Brazil Indigenous land rights","zh-cn","巴西土著土地权","dailymotion","False"
"5126","Brazil Indigenous land rights","hi","ब्राजील स्वदेशी भूमि अधिकार","youtube","False"
"5127","Brazil Indigenous land rights","hi","ब्राजील स्वदेशी भूमि अधिकार","dailymotion","False"
"5128","Brazil Indigenous land rights","es","Brasil Derechos a la tierra de los indígenas","youtube","False"
"5129","Brazil Indigenous land rights","es","Brasil Derechos a la tierra de los indígenas","dailymotion","False"
"5130","Brazil Indigenous land rights","ar","حقوق ملكية الأراضي في البرازيل","youtube","False"
"5131","Brazil Indigenous land rights","ar","حقوق ملكية الأراضي في البرازيل","dailymotion","False"
"5132","Brazil Indigenous land rights","bn","ব্রাজিল আদিবাসী ভূমির অধিকার","youtube","False"
"5133","Brazil Indigenous land rights","bn","ব্রাজিল আদিবাসী ভূমির অধিকার","dailymotion","False"
"5134","Brazil Indigenous land rights","fr","Brésil Droits fonciers autochtones","youtube","False"
"5135","Brazil Indigenous land rights","fr","Brésil Droits fonciers autochtones","dailymotion","False"
"5136","Brazil Indigenous land rights","ru","Бразилия Права коренных народов на землю","youtube","False"
"5137","Brazil Indigenous land rights","ru","Бразилия Права коренных народов на землю","dailymotion","False"
"5138","Brazil Indigenous land rights","pt","Direitos à terra indígena no Brasil","youtube","False"
"5139","Brazil Indigenous land rights","pt","Direitos à terra indígena no Brasil","dailymotion","False"
"5140","Brazil Indigenous land rights","ur","برازیل دیسی زمین کے حقوق","youtube","False"
"5141","Brazil Indigenous land rights","ur","برازیل دیسی زمین کے حقوق","dailymotion","False"
"5142","Brazil Indigenous land rights","de","Brasilien Indigene Landrechte","youtube","False"
"5143","Brazil Indigenous land rights","de","Brasilien Indigene Landrechte","dailymotion","False"
"5144","Brazil Indigenous land rights","jp","ブラジル先住民の土地の権利","youtube","False"
"5145","Brazil Indigenous land rights","jp","ブラジル先住民の土地の権利","dailymotion","False"
"5146","Brazil Indigenous land rights","id","Hak atas tanah adat Brasil","youtube","False"
"5147","Brazil Indigenous land rights","id","Hak atas tanah adat Brasil","dailymotion","False"
"5148","Boris Johnson muppets","en","Boris Johnson muppets","youtube","False"
"5149","Boris Johnson muppets","en","Boris Johnson muppets","dailymotion","False"
"5150","Boris Johnson muppets","zh-cn","鲍里斯约翰逊布偶","youtube","False"
"5151","Boris Johnson muppets","zh-cn","鲍里斯约翰逊布偶","dailymotion","False"
"5152","Boris Johnson muppets","hi","बोरिस जॉनसन मपेट्स","youtube","False"
"5153","Boris Johnson muppets","hi","बोरिस जॉनसन मपेट्स","dailymotion","False"
"5154","Boris Johnson muppets","es","Muppets de Boris Johnson","youtube","False"
"5155","Boris Johnson muppets","es","Muppets de Boris Johnson","dailymotion","False"
"5156","Boris Johnson muppets","ar","الدمى المتحركة بوريس جونسون","youtube","False"
"5157","Boris Johnson muppets","ar","الدمى المتحركة بوريس جونسون","dailymotion","False"
"5158","Boris Johnson muppets","bn","বরিস জনসন ম্যাপেটস","youtube","False"
"5159","Boris Johnson muppets","bn","বরিস জনসন ম্যাপেটস","dailymotion","False"
"5160","Boris Johnson muppets","fr","Les marionnettes de Boris Johnson","youtube","False"
"5161","Boris Johnson muppets","fr","Les marionnettes de Boris Johnson","dailymotion","False"
"5162","Boris Johnson muppets","ru","Борис Джонсон куклы","youtube","False"
"5163","Boris Johnson muppets","ru","Борис Джонсон куклы","dailymotion","False"
"5164","Boris Johnson muppets","pt","Muppets Boris Johnson","youtube","False"
"5165","Boris Johnson muppets","pt","Muppets Boris Johnson","dailymotion","False"
"5166","Boris Johnson muppets","ur","بورس جانسن مپیٹس۔","youtube","False"
"5167","Boris Johnson muppets","ur","بورس جانسن مپیٹس۔","dailymotion","False"
"5168","Boris Johnson muppets","de","Boris Johnson-Muppets","youtube","False"
"5169","Boris Johnson muppets","de","Boris Johnson-Muppets","dailymotion","False"
"5170","Boris Johnson muppets","jp","ボリスジョンソンマペット","youtube","False"
"5171","Boris Johnson muppets","jp","ボリスジョンソンマペット","dailymotion","False"
"5172","Boris Johnson muppets","id","Boris Johnson muppet","youtube","False"
"5173","Boris Johnson muppets","id","Boris Johnson muppet","dailymotion","False"
"5174","Abduction of journalist","en","Abduction of journalist","youtube","False"
"5175","Abduction of journalist","en","Abduction of journalist","dailymotion","False"
"5176","Abduction of journalist","zh-cn","绑架记者","youtube","False"
"5177","Abduction of journalist","zh-cn","绑架记者","dailymotion","False"
"5178","Abduction of journalist","hi","पत्रकार का अपहरण","youtube","False"
"5179","Abduction of journalist","hi","पत्रकार का अपहरण","dailymotion","False"
"5180","Abduction of journalist","es","Secuestro de periodista","youtube","False"
"5181","Abduction of journalist","es","Secuestro de periodista","dailymotion","False"
"5182","Abduction of journalist","ar","اختطاف صحفي","youtube","False"
"5183","Abduction of journalist","ar","اختطاف صحفي","dailymotion","False"
"5184","Abduction of journalist","bn","সাংবাদিক অপহরণ","youtube","False"
"5185","Abduction of journalist","bn","সাংবাদিক অপহরণ","dailymotion","False"
"5186","Abduction of journalist","fr","Enlèvement d'un journaliste","youtube","False"
"5187","Abduction of journalist","fr","Enlèvement d'un journaliste","dailymotion","False"
"5188","Abduction of journalist","ru","Похищение журналиста","youtube","False"
"5189","Abduction of journalist","ru","Похищение журналиста","dailymotion","False"
"5190","Abduction of journalist","pt","Rapto de jornalista","youtube","False"
"5191","Abduction of journalist","pt","Rapto de jornalista","dailymotion","False"
"5192","Abduction of journalist","ur","صحافی کا اغوا۔","youtube","False"
"5193","Abduction of journalist","ur","صحافی کا اغوا۔","dailymotion","False"
"5194","Abduction of journalist","de","Entführung eines Journalisten","youtube","False"
"5195","Abduction of journalist","de","Entführung eines Journalisten","dailymotion","False"
"5196","Abduction of journalist","jp","ジャーナリストの拉致","youtube","False"
"5197","Abduction of journalist","jp","ジャーナリストの拉致","dailymotion","False"
"5198","Abduction of journalist","id","Penculikan wartawan","youtube","False"
"5199","Abduction of journalist","id","Penculikan wartawan","dailymotion","False"
"5200","Texas’ abortion law","en","Texas’ abortion law","youtube","False"
"5201","Texas’ abortion law","en","Texas’ abortion law","dailymotion","False"
"5202","Texas’ abortion law","zh-cn","德克萨斯州的堕胎法","youtube","False"
"5203","Texas’ abortion law","zh-cn","德克萨斯州的堕胎法","dailymotion","False"
"5204","Texas’ abortion law","hi","टेक्सास का गर्भपात कानून","youtube","False"
